,Content_Clean,cluster,action_cluster
591,노래방낙서하세요 아님 음악듣거나스트레스는 삶에서 오는 자연스러를운 현상이나 타인과의 관계에서 오는 감정적 스트레스나 구조적 스트레스를 그냥 두면 몸과 마음이 병들게 됩니다 상황에서 벗어나거나 관계의 단절만이 해결책이나 현실은 그럴수 없는 경우가 많을수 밖에 없죠 저주로써 스트레스를 해소하고 감정적 동등함을 회복하는 기회가 될수 있습니다 이상하게 들릴수도 있지만 저주는 희생자의 감정적 우울감을 회복시켜주고 무너진 자존감을 되찾아주는 데 효과를 발휘했다 저주를 통해 스트레슬르 날려버리고 스스로를 위로하며 자신감을 회복할 수 있습니다,0,1
592,스트레스해소법좀요 스트레스 해소법 숲을 걷는다 긴장이 완화된다 스트레스 우울감이 감소한다 자기 긍정성이 증가한다 운동 지속 의지가 증가한다 만성피로가 해소된다 충동적 식욕이 감소한다 혈압이 감소한다 스트레스호르몬 코티솔이 감소한다 혈당이 떨어지고 체지방이 감소한다 출처 조선일보,0,1
593,공왕불 기도추천 드립니다저는 대인관계로 인한 스트레스로 대인기피 불면증 우울증으로 시달리고오래동안 살았습니다 덜덜 떨고 오늘은 무슨일이 일어날까 하면서하늘이 무너질 것 같은 마음으로 살았습니다 물론 그닥 살고 싶은 마음이 없었구요혼자서 울화가 올라 화를 내고 혼자말도 하고 곱게 미치기 직전이었습니다 그러다 우연히 공왕불기도를 만나서 여러 공덕들을 받았습니다 먼저 마음을 잡아 보세요마음을 잡으라고 어떻게 하고 의문이 생길 것입니다 혼자서는 힘이 듭니다 애써 해 보았지만 더 우울감만 깊어졌습니다 공왕불기도를 해보세요 도와주실 것입니다 기적이라는 생각이 들 정도입니다기적처럼 마음이 편안해지고마음을 잡힐것이라 생각이 듭니다 잠깐 기도라도 시작하심 편안한 마음과 잠이 너무 오실겁니다경험담이고 잠을 너무 자도 두통도 업고약물처럼 혼탁한 정신 아니구여세상에 이렇게 편하게 잘 수 있나는 생각이들고기도를 더욱 하시면 그런것 재발업시 생활합니다이상한것도 아니고 돈이 드는 것도 아니고기도 해보고 효염보시고 공왕불 알아보세요 공왕불기도법 방향과 장소에 상관없이정좌를 하고 합장을 한다 나마 삳다르마 푼타리카 수트라 를천천히 번 외우고고개를 숙여 시작인사를 한다 나마 삳다르마 푼타리카 수트라 를빠르게 자기가 외우고싶은 만큼 외운다 속마음으로는진심 자기만의 기원을 한다 나마 삳다르마 푼타리카 수트라 를느리게 번 외우고마무리기도한다,0,3
595,땀 흘리며 운동 하세요여행을 좋아하셨군요 사람은 저마다 가슴 뛰는 일을 할 때 우울감에서 벗어날 수 있어요 그게 운동일 수도 있고 산책일 수도 있고 여행일 수도 있어도 공통점은 대부분 외부 활동 이라는 겁니다 쇼핑을 해서 비싼 걸 사도 가슴이 뛸 수는 있지만 계속할 수는 없잖아요 그래서 사람들이 대부분 우울감을 해소하기 위해 운동 을 하는 겁니다 어떤 운동을 하느냐가 문제인데 저 같은 경우는 격렬한 운동을 합니다 적어도 아무 생각이 없어질 만큼 말이죠 본인이 좋아하는 운동을 찾아보세요 만약에 돈이 좀 있다면 좀 값나가는 것을 사 보거나 어디 가서 레슨을 받는 것도 방법이 됩니다,0,4
596,스트레스 해소법 숲을 걷는다 긴장이 완화된다 스트레스 우울감이 감소한다 자기 긍정성이 증가한다 운동 지속 의지가 증가한다 만성피로가 해소된다 충동적 식욕이 감소한다 혈압이 감소한다 스트레스호르몬 코티솔이 감소한다 혈당이 떨어지고 체지방이 감소한다 조선일보 한방차를 마신다 인삼은 정신을 안정시킨다 석창포는 심규를 열어주고 잘 잊어버리는 것을 치료하며 정신을 좋게 한다 천문동은 정신을 안정시키고 건망증을 치료한다 복신은 정신을 안정시키고 보양한다 연밥은 정신을 보양하고 화내는 것을 잊게 한다 빨리 걷기를 한다 빨리 걸으면 평소보다 훨씬 빠른 혈액순환이 잘 된다 목욕을 한다 정신적인 피로에는 도의 물에 목욕을 한다 명상을 하고 맛있는거 특히 매운걸 먹어요,0,1
597,저도 별다른 스트레스 해소법이 없어서 크게 도움이 될진 모르겠지만 개인적으로 좋아하는 유튜브 영상을 보거나 노래들으면서 빵댕이 신나게 흔들기도하고 피포페인팅도 우울감 없애는건 괜찮아 지는것 같더라구요 근데 이것도 가끔은 아무 도움이 안될때가 있어서 그럴땐 자거나 친구를 만납니다우울감이 빠져있으면 아무것도 하기 힘든데 조금이라도 움직여보고 환하게 있고 우울한 생각 걱정을 최대한 안하려 노력해보면 좋을것 같아요우리 같이 힙냅시다 진심으로요,0,3
601,예를들어 친구와 만날일이 별로 없다고 생각하시면 다른걸 알아바야죠 독서나 게임 운동 공부 이렇게 다른일에 집중하는거죠 단 게임은 너무 빠지지 마세요 안아드릴게요안녕하세요 우리 동갑이네요 심리학 공부하는 학생 겸 동갑으로서 한마디 남기고 가요 꼭 사람에게 친구가 많아야하는 것은 아니더라구요 친구가 명일 수 있고 명일 수 있는거에요 연락이 오지 않으면 뭐 바쁜가보지 하고 그냥 넘기세요 실제로 그럴 수 있으니까요 깊게 생각하지 말아보세요 우울한 기분이 들면 밖에 나가 산책도 해보고 좋아하는 일을 해보세요 그럼 괜찮아지더라구요 연락이 안되면 소외되고 불안할 수 있지만 각자의 사정에 따라 연락의 범위가 달라지는거니까요 친구관계도 중요하지만 나에게 더 집중해보세요 결국 마지막까지 남는 것은 나 자신 뿐이에요,0,2
602,제가 듣기론 약이 부작용때문에 우울감을 더 작용시키는걸로 알고있어요 저도 되게 힘들고 우울하네요 요즘 그래서 찾아낸 해결책이 운동 같은것입니다 저는 해소법으로 운동을찾았습니다 질문자님도 우울해 하시지마시고 힘내시고 여가생활 즐겨보시기바래요 하루라도 자기를위해 시간을 내봐요,0,1
607,스트래스 해소법은 물리적인것과 심리 적인것으로 나룰수 있어요 물리적인것은 고개들고 가슴펴고 허리세워 펴진몸이면 긍정적인 사고가 되네요심리적인 것은 사람은 천차 만차로 조금씩 틀린다는것을 인지하면 좋아지네요 화나는것은 내가 정답이라 생각해서 네요화날때 복식호흡을 해도 도움 된다 해요 화를 내는것도 습관일거네요 한번 두번 하를 내면 습관이 된다 해요화를 내는 자신을 쓱소로 비웃고 고갤 절래절래 흔드면 하지 않게 된다 해요 건강에 보탬이 되길 바래요 안녕하세요 조이풀 심리상담센터입니다 말씀해주신 내용은 감사히 잘 읽었습니다 우선 죄송스럽지만 먼저 말씀드릴 것은 가벼운 우울감이 아닙니다 이유는 화가 많아 사소한 일에도 분노가 표현된다는 것에 있습니다 그래서 감정조절이 안되고 있습니다 몸도 떨리고 머리도 아픈 이유가 좋지 않은 감정이 해결이 되지 않아 몸으로 나타나고 있습니다 기분이 좋다가도 갑자기 우울해지고 눈물이 흐르는 상황이 일반적이지는 않습니다 이외에도 다른 요인들이 있습니다 말씀해주신 내용 안에 살펴볼 수 있습니다 그래서 심리상담을 받는 것을 적극 권장해 드리고 싶고 이러한 상황이 지속된다면 더 큰 상황이 올 수 있습니다 역시 관계에서의 스트레스는 그야말로 님을 엄청나게 힘들게 합니다내공 즉 자존감의 힘을 키우셔서 이 역경을 극복하시면 날아갈듯 합니다감사합니다안녕하세요 일산 심리상담센터 마음나무 심리상담센터입니다 갑자기 우울해지고 눈물이 나고 호흡을 몰아쉬어야 할 정도로 감정적으로 힘드신 상황이시네요 사람의 모든 감정은 언제나 어떠한 원인이 동반되는데 본인도 잘 모르는 경우가 많습니다 질분자분께서 어떤 이유로 이런 힘든 마음을 갖게 되셨을까요 여러 가지의 이유가 있지만 보편적으로 삶에서 스트레스가 많아지거나 또는 자신의 부정적인 감정을 표현을 하지 못하는 상황이 삶에서 반복되거나 지속될 때 이렇게 친밀한 사람들과의 관계 또는 사회적인 대인관계에서 분노와 화가 생겨나고 뭔지모를 눈물이 나면서 주체할 수 없는 현상이 일어나게 됩니다 현재 자신의 삶에서 일어나는 어떠한 변화나 이슈들을 살펴볼 필요가 있고 자신의 마음이 놓치고 있는게 무엇인지 알아봐야 할 시기라는 생각이 듭니다 가장 좋은 방법은 심리상담을 통해서 자신의 마음을 점검하고 치유하는 시간을 갖는다면 우울감에 많은 도움이 되실거라 생각하고 만약 어려우시다면 현재의 삶에서 잠시 벗어나서 자신의 마음을 환기할 수 있는 자연을 접하고 또한 마음 터 놓을 수 있는 사람과 편안하게 이야기를 나누어 보는 시간을 갖는것도 작은 방법중에 하나가 되겠습니다 다만 이 우울과 분노 화가 주 이상 지속이 된다면 전문가의 도움이 필요합니다 힘내세요,0,1
609,안녕하세요 하이닥 네이버 지식 상담의 이승훈 입니다 일상생활 중에 스트레스 뿐 아니라 심리적으로도 많이 불안하신 것으로 보입니다 이렇게 심리적 소진상태에서는 우울증이나 불안증은 없는지 염려가 되는군요 마음의 여유가 없을 때 감정의 소진을 경험하게 되고 주위와도 공감할 수 있는 여력이 없어지며 쉽게 짜증이 나거나 화가 날 수 있습니다 이러한 상태가 심해지면 우울감과 흥미상실 주의력이 저하되고 식사 수면에도 문제가 생기는 우울증이 동반될 수도 있겠습니다 스트레스 관리에 도움이 되는 방법으로 명상을 찾아 꾸준히 해보시고 하루 분이상 햇볕을 쬐며 걷기 규칙적인 수면 등이 있겠으며 먼저 현재 치료가 요하는 상태는 아닌지 정신건강의학과 병원을 찾아 필요한 도움을 받으시길 권유드립니다감사합니다,0,1
610,친구랑노래방가서노래부르면났던데요공부에대한 부담감때문에 스트레스를 받는다면하루나 이틀은 집에서 편안히 아무생각 없이 쉬는건 어때요 상당히 마음이 안정될것같습니다그리고 이건 제 방법인데 스트레스를 덜 받는 방법에는 하루중에서 사소한 행복을 찾는거에요 곧 점심시간이라는 생각을 하던지 집에 갈 시간이다 라는 샹각을 하던지요 스트레스 너무 받지마시고 부모님이랑도 트러블없이 지냈으면 좋겠어요,0,4
612,위의 글로봐서는 조울증 증상으로 보입니다우울증이 기반이 되어 조증 증상이 나오는 것인데요사람의 마음이라는 것은 우울한 일이 생기면 방어적으로 이걸 이겨내려 하는데비유하자면 낭떠러지로 떨어져 있는 마음을 이끌어 올리기 위해 감정을 고조 시키는 것입니다그래서 사람들이 스트레스를 받으면 음식을 통해 폭식 과식 미식 등을 통해 해소하거나 쇼핑하거나 영화를 보거나 등등이 바로 우울감으로 인한 감정 저하를 위로 끌어올리는 것들로 사용하고 있죠이런 일반적인 스트레스 해소법으로 감정이 회복되지 않으면 우울감이 심화되고 치료되지 않으면 자연적으로 마음에서 이걸 이겨내기 위해 신체에 있는 뇌를 통해 반사적으로 행복과 기쁨이 관련있는 호르몬을 분비시키게 됩니다 그래서 자신도 모르게 기분이 좋거나 화가 나거나 하는 일이 발생합니다 한마디로 우울과 조증 사이를 오르락 내리락 하면서 또 진정은 되지 않는 상태가 되는 것이죠그러나 베이스는 우울증이 기반입니다 우울증을 치료해야만 조증이 낫습니다 이건 제 생각이고요가까운 신경정신과 방문하셔서 정확한 진단을 받으신 후 약처방을 일단 받으시길 바랍니다 그 다음에 심리치료를 받으시고요,0,3
614,뻔뻔하지 않아요그런 생각하지 마요 사춘기 때문이라기 보다는 무슨 스트레스 있는 게 아닐까 싶네요자신만의 스트레스 해소법을 이것저것 찾아보세요입시 준비할 나이가 아니라면 학업을 잠깐 중단하고 쉬는 것도 추천할게요잘하고 있으니까 좀 놓고 생각해봐요항상 응원할게요이 또한 지나갈거니까요,0,1
615,수술 후 불안감 우울감 등으로 스트레스를 많이 받고 있다고 하셨는데요 스트레스는 신체적인 증상을 유발할 수 있습니다 스트레스가 심하면 호흡곤란 코막힘 발진 가려움등의 증상이 나타날 수 있습니다 또한 피로감이나 불안감 등의 정신적인 스트레스는 알레르기 증상이 악화될 수 있습니다 팔다리 저림 가슴쪽에 근육통과 같이 찌릿하거나 콕콕찌르는 통증이 여기저기 느껴지며 어쩌다 한 번 가슴이 철렁하는 느낌도 들고 미세한 머리울림 어지러움도 동반하는 것 같다고 하셨는데요 이러한 증상들은 스트레스로 인해 발생할 수 있습니다 하지만 이러한 증상들은 다른 질병과도 연관될 수 있으므로 정확한 진단을 위해서는 의사와 상담하시는 것이 좋습니다 우리가 심한 스트레스 를 받고 있을 때 나타나는 신체 변화 가지 스트레스 알레르기 증상 관계 발생원인 및 예방방법 스트레스 원인과 증상 스트레스 치료법 정리 네이버 블로그 스트레스 증상 및 해소법 약 심장 두근거림 어지러움 증상 스트레스로 나타나는 증상 어떤 것이 있을까,0,4
616,저도 그러거든요 한 번 안 좋은 일 생기면 그냥 모든게 다 화나고 방에만 있어요 근데 그럴 수록 더 우울해지더라고요 친구들 만나서 얘기하고 속마음 털어놓고 웃고 그래야 돼요 힘들 때 더 바쁘게 살라잖아요 화이팅제일 빠른 시간에 회복할 수 있는 방법은 지금 바로 부터 자존감 높이기 트레이닝을 시작하고 더 풍성하게 올리도록 노력 하기를 지식인 정신건강의학과 대한민국 위 답변당신의 감정을 이해합니다 중요한 일을 앞두고 혹은힘든 일을 겪고 나면 우울감과 스트레스에 압도되기 쉽죠 근데요 먼저 자신의 감정을 부정하지 마세요 님의 마음속에 있는 모든 감정은 당신입니다 힘든 일을 겪었다면 우울하고 스트레스를 받는 것은 자연스러운 반응입니다 감정을 인정하고 받아들이는 것이 회복의 첫 단계입니다 힘든 상황에서 우리는 종종 모든 것을 한 번에 해결하려 들지만 오히려 더 큰 스트레스를 유발할 수 있습니다 대신 작은 목표부터 시작해 보세요 아침에 일어나 침대 정리하기 분 산책하기 하루 한 페이지 책 읽기 등 작은 일부터 시작하세요 이런 작은 성취들이 모여 자신감과 동기부여의 원동력이 됩니다 혼자서 모든 것을 견디려 들지 마세요 우리 모두에게는 지지와 위로가 필요합니다 믿을 만한 친구나 가족에게 연락해 마음을 털어놓으세요 그들의 따뜻한 말 한마디가 큰 위로가 될 수 있습니다 때로는 전문가의 도움이 필요할 때도 있고요자신에게 친절하게 말하는 습관을 들이세요 이 어려움도 반드시 지나갈 거야 그리 이 감정도 내 감정이야 나는 이겨낼 수 있어 와 같은 긍정적인 자기 대화는 마음을 다잡아주고 힘을 줍니다 이런 말들이 처음엔 어색할 수 있지만 꾸준히 하다 보면 자연스럽게 긍정적인 마인드 셋이 형성됩니다 매일 밤 그날 감사한 일 세 가지를 적어보세요 맛있는 커피 한 잔 친구의 응원 메시지 따뜻한 햇살 등 작은 것이라도 좋습니다 이 습관은 우리의 시선을 긍정적인 면으로 돌려주어 어려운 상황 속에서도 행복을 찾게 해줍니다 자신만의 스트레스 해소법을 찾는 것도 중요합니다 누군가에겐 조용히 책을 읽는 것이 또 다른 이에겐 음악을 들으며 춤추는 것이 도움이 될 수 있습니다 여러 가지를 시도해 보고 자신에게 맞는 방법을 찾으세요 감정을 조절하고 평온함을 되찾는 데 큰 도움이 됩니다 모든 일에 같은 무게를 두지 마세요 중요한 일과 그렇지 않은 일을 구분하세요 마감이 임박한 프로젝트 건강 관리 등 정말 중요한 일에 에너지를 집중하세요 나머지는 과감히 미루거나 노 라고 말할 수 있어야 합니다 마지막으로 가장 중요한 부분인데요 자신에게 인내심을 갖는 것을 잊지 마세요 감정의 회복은 하루아침에 이뤄지지 않습니다 때로는 진전이 없는 것 같아 좌절할 수도 있습니다 하지만 매일 조금씩 나아가고 있다는 것을 기억하세요 오늘 어제보다 분 더 집중했다면 그것이 바로 진보입니다 이 과정은 쉽지 않지만 님께서는 충분히 이겨낼 수 있습니다 작은 목표 달성 주변의 지지 긍정적 자기 대화 감사 연습 스트레스 관리 우선순위 설정 그리고 자기 자신에 대한 인내 이 모든 것들이 님을 감정의 소용돌이에서 벗어나게 해줄 것입니다 천천히 꾸준히 나아가세요 여러분의 회복과 성장을 진심으로 응원합니다,0,2
621,운동이죠 미친듯이 뛰어보세요 물론 취미생활이나 운동이 도움이 되지만 근본적인 변화가 필요할듯합니다 자신이 스트레스를 물리치려는 노력이 중요하지요스트레스에 대처하는 방법스트레스를 제대로 관리하지 못하면 삶에서 매우 소중한 것들이 좋지 않은 영향을 받을 수 있습니다 이 기사에 나오는 실용적인 방법을 적용하면 스트레스에 잘 대처하고 더 나아가 스트레스를 덜 받는 데 도움이 됩니다 안녕하세요 질문자님 개월동안 자해 하셨던 것을 이제는 안 하시는 것도 대단하고 다른 스트레스 해소법을 찾아보시는 모습도 멋지다고 꼭먼저 말씀드리고 싶었어요 스트레스 해소법은 여러가지가 있는 데 질문자님께 맞는 방법을 하나하나 찾아나가시길 바랄게요 맛있는 음식 먹기 하기운동 산책좋아하는 노래 듣기 춤추기샤워좋아하는 장소 가기 여행 등 믿을만한 사람에게 이야기하기부드러운 촉감의 인형 슬라임 만지기좋아하는 향기등등이 있답니다 조심스럽지만 이 방법들은 그냥 스트레스를 덜 받는거지 아예 사라지는 방법은 아니기도 해요 자해를 개월동안 하셨다면 힘든 환경이나 스트레스에 계속 계셨던 건 아닐까 걱정이 되었습니다 부모님이 어렵다면다른 사람에게 이야기를 털어 놓는 방법도 추천드려요왜 내가 지치지 힘들지 우울한 감정이 계속 생각나는 거지 등등에 대한 이야기를 하면서 나는 이럴때 힘들어하는 구나 등을 알아가고 편해지실 수 있어요 지역의 정신건강복지센터나 심리상담센터 등에서 전문 상담사분과 이야기 하실수도 있고 불편하다면 전화로도 가능하다고 해요 보건복지부 희망의 전화 정신건강위기상담전화 생명의 전화 질문자님께서 앞으로 스트레스나 우울감 등을 잘 풀어나가시길 응원할게요,0,1
625,심리상담이 절실해보입니다 심림 상담가에게 상담받아보심이 좋을거 같아요 자각하고 계신거보니 치료가능성이 높습니다 정신검진한번받고 진료받으세요심한 우울로 정신과 년째 다니고있어요 요즘 새벽에 창문열고 바깥을 쳐다보며 밤 공기 마시는게 힐링되더라고요 정상근데 지나가는 차 버스 사람을 아무생각없이 빤히 쳐다보게 돼요 정상 손도 흔들고싶고 소리지르고 싶어져요 이건 스트레스가 보입니다 노래방 가셔서 소리지르면서 노래부르시는거 추천합니다 층이라 안죽는거 뻔히 아는데도 확 창문을 넘어가 떨어져보고 싶기도 해요 호기심 궁금증 하지만 안죽지만 아픕니다 지나가는 사람 보면 그 사람이 사라질때까지 계속 쳐다봐요 그 사람이 뒤돌면 저는 숨고 다시 쳐다봐요 진짜 긴장감들고 재밌더라고요 어린아이처럼 계속 웃으면서 사람들을 빤히 바라봤어요 이건 작성자분께서 자신만의 스트레스 해소법으로 설정하신거 같은 데 유아성 행동으로 다른 환기점을 찾아보셔야할 듯합니다 버스 보는것도 재밌더라고요 누가 타고있나 사람 많나 하면서 계속 보는데 어린아이가 된 것 같았어요 평소에 구경하는 거나 사람들을 관찰하는 것에 있어서 성장과정에서 어딘가에 고립된 적이 있나 살펴보시길 바랍니다 보통 성장과정에서 결핍된 곳에서 발생하는 부분이 많으니까요 보통 이런분에게는 생태계적이나 동물 관찰하는 직업류가 딱 입니다 보통 이런 스트레스 해소하는 걸 개미 키우는 걸로 대체하시면 될 듯합니다,0,1
626,규규엄마가 대후반오십초반으로폐경기가 온거라면 더더욱 스트레스 우울감이 심해집니다폐경때문이 아니라도 스트레스는 위장병도 잘생기게하구요동생깨우다 혹시 아침부터 다투게되면엄마 스트레스가 더오를수있겠죠 동생이랑 먼저얘기해요엄마 건강이 걱정되니 깨울때 딱 일어나라고요그얘기들음 아무리 철없는동생이라도엄마생각해서 일어날거에요기특하네요 운동을 안하시면 동네 산보하는코스 걷게하는것도 굉장히 큰도움되요 또 키우기쉬운 꽃이피는 화초나 다육이같은거 키우는것도 마음의 안정을 취해서 스트레스해소되구요화초키우는 엄마들이 다 이유가있는거에요저역시 화초키우면서 꽃멍하면서 힐링하거든요엄마가 취미생활을 하시면 스트레스해소에 아주 좋아요댄스 탁구 등산 요리등 취미생활을 하시면 집에서 쌓였던 스트레스가확 풀립니다 네 많이먹고 많이자고 많이운동하고 그리고 건강식품도 드시구요 효녀네요 엄마를 생각하는 마음이 참이쁜딸이네요,0,3
628,안녕하세요 하이닥 네이버 상담 한의사 노영주입니다 살다 보면 누구나 그런 생각이 들 때가 있습니다 많이 힘들 땐 실컷 울어보는 것도 좋은 스트레스 해소법입니다만 그것만으로는 긍정적인 기분을 회복하긴 어렵죠 심적 정신적 불안과 강박과 스트레스만큼이나 이유 없는 우울감은 삶의 의욕을 꺾습니다 때로는 이 때문에 우울증 약을 복용하시는 분들도 있는데요 치료까지는 생각하지 않고 계시는 상황 같습니다 먼저 마음에 꽉 찬 우울을 내보기 위해서는 마음의 빈 공간 여유를 찾아야 합니다 그 여백을 감사로 채워 보세요 하나하나 아주 사소한 것들에 감사하다 보면 나에게 주어진 많은 것들이 보일 것입니다 산책 명상 음악 운동 독서 레저활동 등은 기분을 쉽게 전환할 수 있도록 도와줍니다 본인에게 맞는 것이 무엇인지는 천천히 찾아 보시면 좋겠습니다 짧은 답변이지만 도움이 되었길 바랍니다,0,1
629,내가 사는 곳인 에서 주변 학원가에서 한 학생이 성폭행을 당한 뒤 우울증을 앓다가 을 했던 일이나 옆 아파트에 사는 한 남자가 우울증을 앓다가 을 했던 일도 있었다 이처럼 문제는 그다지 멀지 않은 곳에서도 찾아볼 수 있다 예를들어 학생의 사건이 있었던 이후로 우리 학교에서는 스트레스 해소법과 관련한 강의를 듣게하고 일주일에 하루 한 시간씩 일찍 끝내주며 각자의 방식으로 스트레스를 해소하는 시간을 갖을 수 있도록 해줬다 내가 다녔던 학교에서도 이를 위해 한 달에 한 명씩 뽑아 그 친구에게 괜찮니 무슨일 없니하고 묻게 했다 대화뿐만 아니라 친구에게 몰래 작은 도움을 주고 기록하게 하기도 했다 또 친구가 큰 고민을 갖고 있다면 선생님에게 알릴 수 있도록 지도했다 하지만 내가 겪었던 사건에 대한 기사가 나왔을 때 주민들이 자극적인 제목을 가진 기사에 대해 수정을 요구했지만 수정이 이루어진 경우는 드물었다 주변에서 일어난 사건과 관련한 기사를 볼 때마다 주민들은 트라우마에 시달리게 되고 비슷한 문제를 겪고 있는 사람들에겐 더 큰 우울감을 안겨줄 수 있다 번역을 수정하는 일에 익숙치 않으므로 나의 번역을 첨부하오니 비교하여 보시기 바랍니다 도움이 되었기를 바랍니다,0,4
631,정신과 가서 상담 받아보는걸 추천드려요 정신과가 이상한 과가 아니구 요즘엔 다들 부담없이 가거든요한번 가셔서 상담 받아보세요글쎄요 작성자님이 우울증인지는 잘 모르겠지만 어떤 이유로 스트레스나 정신적으로 많이 힘들고 지친 상태로는 보입니다 작성자님이 얘기한 것으로는 정확한 원인은 무엇인지 모르겠지만 전문가의 진단을 받아보면 그에 맞게 도움을 줄 겁니다 제 추측상으로는 아직 학생이니 주변의 영향을 쉽게 받아 정신적으로 취약해진 상태로 추측이 되는데선천적인 성향 어린 시절 가정환경 교우관계 학업 등에서 스스로가 취약해질만한 어떤 원인이 있을 것이라 생각됩니다 그 원인에 대해 알고 어떤 트라우마나 상처가 있다면 치료를 받아보고 조금씩 상처들을 받아들이는 과정을 가지고 스스로의 문제들에 대해서 고민해보고 해결하려는 의지가 필요합니다 아니면 단순 스트레스에 의해서 그런 것이라면스스로 스트레스 관리나 해소법을 만들 필요가 있습니다 뭔가 스스로 해보고 싶은 것들이 있다면 마음가는대로 해보세요 그리고 우울감이나 힘든 건 누구나 느끼고 겪을 수 있는 것이니 스스로 자기 존재 자체가 문제가 있다고 생각하지는 않았으면 좋겠어요 스스로 힘들고 우울하다는 건 그만큼 열심히 살고 있다는 증거기도 하니 스스로에게 충분한 보상과 격려를 해줬으면 합니다 제 답변이 조금이니마 도움이 되었길 바랄게요,0,1
633,우울증은 본인이 극복해야 되긴해요사실 우울증이 심하면 뭐든 하기가 싫거든요이제 주말이니친구랑 맛있는거 먹으러 가보는건 어떤가요어떻게든 집밖으로 나아오도록 해야해요 친구가 할수있는 작은 목표를 정하고 매일 체크하면서 그것을 실행하면서 자신감을 느끼고 이번엔 조금더 큰 목표를 세워서 실천하면서 성취함으로써 자신감을 가지고 우울증에서 빠져나오는 것이예요 물론 처음에는 힘들겠지만 병원에 다니니까 약 항우울제 도움 받아가면서 하도록 옆에서 함께 해 주면 좋아요 예를들면 산책을 하루에 분정도 하기로 목표를 세우고 하루하루 체크하면서 실행하고 성취하면서 자신감을 조금씩 얻어가면서 조금더 어려운 하루에 분씩 산책하기 목표를 세우고 그것을 체크하면서 실현하고 자신감을 느끼면서 우울증에서 빠져나오는 것이지요 하루 산책 분은 우울증환자에게는 최고로 좋은 치료법이지요 일대결심을 하고 시작하도록 도와주세요 그게 참다운 친구이죠,0,4
639,안녕하세요 청소년사이버상담센터입니다 우울증이아닌가 싶어 글을 올려주셨군요 전문가가 우울증이라고 확신하였다고 하였는데 확신을 한 것을 보니 정신과진료를 받으신 것은 아닌것 같아요 어떤 전문가를 이야기 하는 것인지는 모르겠지만 일시적인 우울감을 우울증으로 여기는 것은 아닐까 싶은 마음이 들기도 해요 님께서 확실한 우울증이라면 병원진단을 받고 약물을 복용하면서 치료를 받아야 한답니다 그러나 매일 운동을 하고 건강한 식사고 하고 짜증나면 친구와 노래방에 가서 감정을 풀수있다는 것은우울증은 아닌 듯 싶어요 님과 같은 시기에 그리고 그외에도 많은 사람들이 일시적으로 우울한 감정을 많이 느낀답니다 더욱이 사춘기에 접어들면서는 외로움 우울한 감정을 많이 느끼기도 하죠 그런 가운데 님께서는 지금 무척 잘하고 있다고 칭찬해드리고 싶어요 규칙적인 운동 건강한 식사 스트레스 해소법을 가지고 있다는 것은 너무나 잘한 일이예요 거기에 더불어 신나는 음악을 듣는다던지 집중해서 할 수잇는 활동을 찾는 다던지 재미있는 프로를 본다던지 등의 방법도 도움이 될수있을것 같아요 또한 우울한 기분이 들게하는 생각이 있다면 그 생각을 계속 하는것이 아니라 생각이 멈출수 있도록 분위기를 바꾸거나 의도적으로 생각을 그만하려는 연습을 해야해요 님께서는 잘 이겨낼 수있는 의지와 에너지가 있어보이니 힘내서 잘 이겨낼수있길 바래요 화이팅 청소년사이버상담센터 컴슬러드림,0,1
641,어떤 사람들은 우울하면 일부러 끝없이 우울해지게 만들어서 한 번 펑펑 운대요 너무 참으려고 하지마시고 자신의 기분을 받아들이세요 한 번 울어버리세요 마음의 병이 너무 깊어진다 싶으면 꼭 병원 가서 상담 받아보세요네 오늘 날씨가 너무 좋은데요 스트레스를 받으면 햇볕을 많이 쬐면 뇌에서 멜라토닌이 많이 분비가 되어 스트레스 해소에 좋을것 같습니다 질문자님이 스트레스가 많다면 밖에 자주 나가 햇볕을 쬐며 산책이나 운동을 하시면 좋을것 같습니다 힘내시고 스트레스는 모든 병읜 원인이라고 하니 너무 스트레스를 쌓지 마시고 거울을 보고 자주 웃고 즐거운 생각을 많이 하시기를 바랍니다 감사합니다,0,2
